Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units,GC=F,CL=F,BZ=F,NG=F,RB=F
02/12/2011,13.798,306.3,3.3,4.0,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1747.0,100.95999908447266,109.94000244140625,3.5840001106262207,2.6161999702453613
05/12/2011,13.798,306.3,3.3,4.0,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1730.699951171875,100.98999786376953,109.80999755859375,3.4609999656677246,2.6136999130249023
06/12/2011,13.798,306.3,3.3,4.0,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1727.9000244140625,101.27999877929688,110.80999755859375,3.486999988555908,2.645400047302246
07/12/2011,13.798,306.3,3.3,4.0,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1740.9000244140625,100.48999786376953,109.52999877929688,3.4210000038146973,2.586899995803833
08/12/2011,13.798,306.3,3.27,3.99,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1709.800048828125,98.33999633789062,108.11000061035156,3.4570000171661377,2.5666000843048096
09/12/2011,13.798,306.3,3.27,3.99,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1712.800048828125,99.41000366210938,108.62000274658203,3.316999912261963,2.596100091934204
12/12/2011,13.798,306.3,3.27,3.99,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1664.199951171875,97.7699966430664,107.26000213623047,3.253999948501587,2.5636000633239746
13/12/2011,13.798,306.3,3.27,3.99,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1659.9000244140625,100.13999938964844,109.5,3.2790000438690186,2.6254000663757324
14/12/2011,13.798,306.3,3.27,3.99,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1584.300048828125,94.94999694824219,105.0199966430664,3.135999917984009,2.503700017929077
15/12/2011,13.798,306.3,3.21,3.94,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1574.5999755859375,93.87000274658203,105.08999633789062,3.127000093460083,2.4876999855041504
16/12/2011,13.798,306.3,3.21,3.94,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1595.5999755859375,93.52999877929688,103.3499984741211,3.127000093460083,2.486999988555908
19/12/2011,13.798,306.3,3.21,3.94,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1594.4000244140625,93.87999725341797,103.63999938964844,3.0959999561309814,2.4890999794006348
20/12/2011,13.798,306.3,3.21,3.94,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1615.5999755859375,97.22000122070312,106.7300033569336,3.128000020980835,2.578700065612793
21/12/2011,13.798,306.3,3.21,3.94,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1611.9000244140625,98.66999816894531,107.70999908447266,3.1549999713897705,2.6198999881744385
22/12/2011,13.798,306.3,3.21,3.91,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1608.9000244140625,99.52999877929688,107.88999938964844,3.1689999103546143,2.6398000717163086
23/12/2011,13.798,306.3,3.21,3.91,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1604.699951171875,99.68000030517578,107.95999908447266,3.114000082015991,2.6872000694274902
27/12/2011,13.798,306.3,3.21,3.91,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1594.199951171875,101.33999633789062,109.2699966430664,3.111999988555908,2.688800096511841
28/12/2011,13.798,306.3,3.21,3.91,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1562.9000244140625,99.36000061035156,107.55999755859375,3.0840001106262207,2.6512999534606934
29/12/2011,13.798,306.3,3.24,3.95,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1539.9000244140625,99.6500015258789,108.01000213623047,3.0269999504089355,2.6800999641418457
30/12/2011,13.798,306.3,3.24,3.95,140902.0,8.5,3.156841568622,0.07,-49473.0,225.672,2165.7,9677.4,96.1809,478391.0,341.0,136.668,313.2,694.0,1565.800048828125,98.83000183105469,107.37999725341797,2.989000082015991,2.686300039291382
03/01/2012,14.395,327.1,3.24,3.95,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1599.699951171875,102.95999908447266,112.12999725341797,2.993000030517578,2.7486000061035156
04/01/2012,14.395,327.1,3.24,3.95,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1611.9000244140625,103.22000122070312,113.69999694824219,3.0959999561309814,2.7852001190185547
05/01/2012,14.395,327.1,3.23,3.91,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1619.4000244140625,101.80999755859375,112.73999786376953,2.9800000190734863,2.7365000247955322
06/01/2012,14.395,327.1,3.23,3.91,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1616.0999755859375,101.55999755859375,113.05999755859375,3.062000036239624,2.7516000270843506
09/01/2012,14.395,327.1,3.23,3.91,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1607.5,101.30999755859375,112.44999694824219,3.010999917984009,2.759000062942505
10/01/2012,14.395,327.1,3.23,3.91,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1631.0,102.23999786376953,113.27999877929688,2.940999984741211,2.7727999687194824
11/01/2012,14.395,327.1,3.23,3.91,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1639.199951171875,100.87000274658203,112.23999786376953,2.7739999294281006,2.7632999420166016
12/01/2012,14.395,327.1,3.16,3.89,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1647.300048828125,99.0999984741211,111.26000213623047,2.697000026702881,2.731300115585327
13/01/2012,14.395,327.1,3.16,3.89,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1630.4000244140625,98.69999694824219,110.44000244140625,2.6700000762939453,2.7342000007629395
17/01/2012,14.395,327.1,3.16,3.89,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1655.199951171875,100.70999908447266,111.52999877929688,2.48799991607666,2.7713000774383545
18/01/2012,14.395,327.1,3.16,3.89,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1659.5,100.58999633789062,110.66000366210938,2.4719998836517334,2.8254001140594482
19/01/2012,14.395,327.1,3.17,3.88,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1654.0999755859375,100.38999938964844,111.55000305175781,2.322000026702881,2.8157999515533447
20/01/2012,14.395,327.1,3.17,3.88,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1663.699951171875,98.45999908447266,109.86000061035156,2.3429999351501465,2.78439998626709
23/01/2012,14.395,327.1,3.17,3.88,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1678.0,99.58000183105469,110.58000183105469,2.5250000953674316,2.777899980545044
24/01/2012,14.395,327.1,3.17,3.88,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1664.199951171875,98.94999694824219,110.02999877929688,2.553999900817871,2.805000066757202
25/01/2012,14.395,327.1,3.17,3.88,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1699.800048828125,99.4000015258789,109.80999755859375,2.7290000915527344,2.8338000774383545
26/01/2012,14.395,327.1,3.24,3.98,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1726.300048828125,99.69999694824219,110.79000091552734,2.6050000190734863,2.84660005569458
27/01/2012,14.395,327.1,3.24,3.98,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1731.800048828125,99.55999755859375,111.45999908447266,2.677999973297119,2.926800012588501
30/01/2012,14.395,327.1,3.24,3.98,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1731.0,98.77999877929688,110.75,2.7130000591278076,2.870699882507324
31/01/2012,14.395,327.1,3.24,3.98,141584.0,8.3,2.06933726526067,0.08,-50126.0,226.665,2201.8,9750.5,96.7595,481515.0,335.0,136.602,309.92,723.0,1737.800048828125,98.4800033569336,110.9800033569336,2.503000020980835,2.887399911880493
01/02/2012,14.975,328.3,3.24,3.98,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1747.0999755859375,97.61000061035156,111.55999755859375,2.381999969482422,2.892199993133545
02/02/2012,14.975,328.3,3.14,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1756.800048828125,96.36000061035156,112.06999969482422,2.553999900817871,2.8689000606536865
03/02/2012,14.975,328.3,3.14,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1737.9000244140625,97.83999633789062,114.58000183105469,2.499000072479248,2.914400100708008
06/02/2012,14.975,328.3,3.14,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1722.800048828125,96.91000366210938,115.93000030517578,2.549999952316284,2.9279000759124756
07/02/2012,14.975,328.3,3.14,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1746.4000244140625,98.41000366210938,116.2300033569336,2.4719998836517334,2.927500009536743
08/02/2012,14.975,328.3,3.14,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1729.300048828125,98.70999908447266,117.19999694824219,2.447999954223633,2.9751999378204346
09/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1739.0,99.83999633789062,118.58999633789062,2.4769999980926514,3.0127999782562256
10/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1723.300048828125,98.66999816894531,117.30999755859375,2.4769999980926514,2.974900007247925
13/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1723.0,100.91000366210938,117.93000030517578,2.430999994277954,3.012500047683716
14/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1715.9000244140625,100.73999786376953,118.16000366210938,2.5320000648498535,2.9825000762939453
15/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1726.300048828125,101.80000305175781,118.93000030517578,2.424999952316284,3.006700038909912
16/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1726.800048828125,102.30999755859375,120.11000061035156,2.566999912261963,3.047100067138672
17/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1724.5,103.23999786376953,119.58000183105469,2.684000015258789,3.0155999660491943
21/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1757.0999755859375,105.83999633789062,121.66000366210938,2.625999927520752,3.070199966430664
22/02/2012,14.975,328.3,3.16,3.87,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1770.0,106.27999877929688,122.9000015258789,2.6429998874664307,3.0876998901367188
23/02/2012,14.975,328.3,3.19,3.95,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1784.9000244140625,107.83000183105469,123.62000274658203,2.621000051498413,3.113600015640259
24/02/2012,14.975,328.3,3.19,3.95,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1775.0999755859375,109.7699966430664,125.47000122070312,2.549999952316284,3.1528000831604004
27/02/2012,14.975,328.3,3.19,3.95,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1773.5999755859375,108.55999755859375,124.16999816894531,2.446000099182129,3.1282999515533447
28/02/2012,14.975,328.3,3.19,3.95,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1787.0,106.55000305175781,121.55000305175781,2.5190000534057617,3.04010009765625
29/02/2012,14.975,328.3,3.19,3.95,141858.0,8.3,2.06933726526067,0.1,-42780.0,227.663,2207.1,9802.2,97.0662,486936.0,366.0,136.526,309.92,704.0,1709.9000244140625,107.06999969482422,122.66000366210938,2.615999937057495,3.04229998588562
01/03/2012,14.594,324.3,3.17,3.9,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1721.0999755859375,108.83999633789062,126.19999694824219,2.4630000591278076,3.3517000675201416
02/03/2012,14.594,324.3,3.17,3.9,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1708.800048828125,106.69999694824219,123.6500015258789,2.4839999675750732,3.2720999717712402
05/03/2012,14.594,324.3,3.17,3.9,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1703.0,106.72000122070312,123.80000305175781,2.3550000190734863,3.257999897003174
06/03/2012,14.594,324.3,3.17,3.9,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1671.4000244140625,104.69999694824219,121.9800033569336,2.3559999465942383,3.2298998832702637
07/03/2012,14.594,324.3,3.17,3.9,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1683.300048828125,106.16000366210938,124.12000274658203,2.302000045776367,3.287400007247925
08/03/2012,14.594,324.3,3.13,3.88,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1698.0999755859375,106.58000183105469,125.44000244140625,2.2720000743865967,3.313999891281128
09/03/2012,14.594,324.3,3.13,3.88,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1710.9000244140625,107.4000015258789,125.9800033569336,2.3239998817443848,3.33240008354187
12/03/2012,14.594,324.3,3.13,3.88,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1699.199951171875,106.33999633789062,125.33999633789062,2.2690000534057617,3.322999954223633
13/03/2012,14.594,324.3,3.13,3.88,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1693.699951171875,106.70999908447266,126.22000122070312,2.2990000247955322,3.354599952697754
14/03/2012,14.594,324.3,3.13,3.88,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1642.5,105.43000030517578,124.97000122070312,2.2839999198913574,3.3469998836517334
15/03/2012,14.594,324.3,3.16,3.92,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1659.0999755859375,105.11000061035156,123.55000305175781,2.2790000438690186,3.2885000705718994
16/03/2012,14.594,324.3,3.16,3.92,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1655.5,107.05999755859375,125.80999755859375,2.3259999752044678,3.3568999767303467
19/03/2012,14.594,324.3,3.16,3.92,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1666.9000244140625,108.08999633789062,125.70999908447266,2.3510000705718994,3.367799997329712
20/03/2012,14.594,324.3,3.16,3.92,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1646.699951171875,105.61000061035156,124.12000274658203,2.3350000381469727,3.363100051879883
21/03/2012,14.594,324.3,3.16,3.92,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1650.0,107.2699966430664,124.19999694824219,2.359999895095825,3.357100009918213
22/03/2012,14.594,324.3,3.3,4.08,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1642.300048828125,105.3499984741211,123.13999938964844,2.2690000534057617,3.339600086212158
23/03/2012,14.594,324.3,3.3,4.08,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1662.300048828125,106.87000274658203,125.12999725341797,2.2750000953674316,3.385200023651123
26/03/2012,14.594,324.3,3.3,4.08,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1685.5,107.02999877929688,125.6500015258789,2.2260000705718994,3.416599988937378
27/03/2012,14.594,324.3,3.3,4.08,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1684.800048828125,107.33000183105469,125.54000091552734,2.2079999446868896,3.405600070953369
28/03/2012,14.594,324.3,3.3,4.08,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1657.9000244140625,105.41000366210938,124.16000366210938,2.190999984741211,3.3954999446868896
29/03/2012,14.594,324.3,3.23,3.99,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1652.199951171875,102.77999877929688,122.38999938964844,2.1489999294281006,3.400599956512451
30/03/2012,14.594,324.3,3.23,3.99,142036.0,8.2,2.06933726526067,0.13,-49749.0,229.392,2227.8,9846.2,96.5609,480147.0,354.0,137.89700000000002,309.92,695.0,1669.300048828125,103.0199966430664,122.87999725341797,2.125999927520752,3.389899969100952
02/04/2012,14.769,345.2,3.23,3.99,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1677.5,105.2300033569336,125.43000030517578,2.1519999504089355,3.382200002670288
03/04/2012,14.769,345.2,3.23,3.99,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1670.0,104.01000213623047,124.86000061035156,2.187000036239624,3.395400047302246
04/04/2012,14.769,345.2,3.23,3.99,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1612.300048828125,101.47000122070312,122.33999633789062,2.1410000324249268,3.3336000442504883
05/04/2012,14.769,345.2,3.21,3.98,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1628.5,103.30999755859375,123.43000030517578,2.0889999866485596,3.3405001163482666
09/04/2012,14.769,345.2,3.21,3.98,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1642.5,102.45999908447266,122.66999816894531,2.1070001125335693,3.2967000007629395
10/04/2012,14.769,345.2,3.21,3.98,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1659.5,101.0199966430664,119.87999725341797,2.0309998989105225,3.2495999336242676
11/04/2012,14.769,345.2,3.21,3.98,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1659.0,102.69999694824219,120.18000030517578,1.9839999675750732,3.2955000400543213
12/04/2012,14.769,345.2,3.11,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1679.5,103.63999938964844,121.70999908447266,1.9830000400543213,3.3566999435424805
13/04/2012,14.769,345.2,3.11,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1659.0999755859375,102.83000183105469,121.83000183105469,1.9809999465942383,3.346100091934204
16/04/2012,14.769,345.2,3.11,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1648.699951171875,102.93000030517578,118.68000030517578,2.0160000324249268,3.2669999599456787
17/04/2012,14.769,345.2,3.11,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1650.300048828125,104.19999694824219,118.77999877929688,1.9509999752044678,3.2339999675750732
18/04/2012,14.769,345.2,3.11,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1638.800048828125,102.66999816894531,117.97000122070312,1.9509999752044678,3.202699899673462
19/04/2012,14.769,345.2,3.13,3.9,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1640.5999755859375,102.2699966430664,118.0,1.906999945640564,3.154099941253662
20/04/2012,14.769,345.2,3.13,3.9,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1642.0999755859375,103.05000305175781,118.76000213623047,1.9270000457763672,3.142699956893921
23/04/2012,14.769,345.2,3.13,3.9,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1631.9000244140625,103.11000061035156,118.70999908447266,2.006999969482422,3.187299966812134
24/04/2012,14.769,345.2,3.13,3.9,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1643.0,103.55000305175781,118.16000366210938,1.975000023841858,3.1593000888824463
25/04/2012,14.769,345.2,3.13,3.9,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1641.4000244140625,104.12000274658203,119.12000274658203,2.068000078201294,3.1556999683380127
26/04/2012,14.769,345.2,3.12,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1659.5999755859375,104.55000305175781,119.91999816894531,2.0360000133514404,3.183300018310547
27/04/2012,14.769,345.2,3.12,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1664.0,104.93000030517578,119.83000183105469,2.186000108718872,3.206199884414673
30/04/2012,14.769,345.2,3.12,3.88,141899.0,8.2,2.06933726526067,0.14,-46842.0,230.085,2237.3,9899.8,97.251,474178.0,354.0,139.148,308.5,753.0,1663.4000244140625,104.87000274658203,119.47000122070312,2.2850000858306885,3.1844000816345215
01/05/2012,14.496,343.1,3.12,3.88,142206.0,8.2,2.06933726526067,0.16,-45106.0,229.815,2256.2,9943.0,97.4595,473108.0,370.0,140.149,308.5,708.0,1661.699951171875,106.16000366210938,119.66000366210938,2.371000051498413,3.097100019454956
02/05/2012,14.496,343.1,3.12,3.88,142206.0,8.2,2.06933726526067,0.16,-45106.0,229.815,2256.2,9943.0,97.4595,473108.0,370.0,140.149,308.5,708.0,1653.4000244140625,105.22000122070312,118.19999694824219,2.253000020980835,3.075700044631958
